id,Pozo,Yacimiento,Base,Tope,Formacion,Miembro,Caudal,Reservas,Espesor_bruto,Espesor_neto,Porosidad,Saturacion_agua,Permeabilidad_ajustada,Permeabilidad_timur,Indice_hidrocarburos,Gradiente_inicial,Gradiente_actual,Viscosidad_petroleo,Factor_volumetrico_petroleo,Compresibilidad_fluidos,API,Area_drenaje,YEAR,b,D,hasrq,Caudal_formula,Permeabilidad
1485,Pozo_261,Yacimiento_2,2573,2546,Formacion_11,Miembro_101,5.687588399,2.729085765,27,25.48,0.123,0.293,0.118636,2.54633356,2.21576628,0.47,0.3648,1.158742645,1.097471017,7.19E-06,33.5,1.730426645,2019,,,0,,0.118636
1486,Pozo_261,Yacimiento_2,2930,2880,Formacion_11,Miembro_101,7.76662683,3.726674512,50,31.5,0.119,0.277,0.1045,2.463287689,2.7101655,0.47,0.3648,1.052563518,1.105813861,7.74E-06,33.5,1.995669495,2019,,,0,,0.1045
1487,Pozo_264,Yacimiento_12,916,856,Formacion_6,Miembro_57,6.105441903,2.343618499,60,55.5,0.141,0.422,0.57,2.23875845,4.523139,0.42,0.28,2.113500184,1.097122098,1.77E-06,36,0.59646364,2019,1.5,0.55,1,6.592864472,0.6
1488,Pozo_264,Yacimiento_12,2209,2166,Formacion_5,Miembro_101,3.204036267,1.22989274,43,22,0.126,0.555,0.285,0.789064449,1.23354,0.42,0.19,1.367815691,1.107460015,3.63E-06,36,1.08960527,2019,1.5,0.55,1,3.457716231,0.3
1489,Pozo_264,Yacimiento_12,2770,2705,Formacion_5,Miembro_101,3.408630381,1.308427686,65,50.5,0.085,0.394,0.076,0.277024943,2.601255,0.42,0.19,1.201592958,1.111702052,4.21E-06,36,0.709892714,2019,1.5,0.55,1,3.67126645,0.08
1490,Pozo_264,Yacimiento_12,3995,3887,Formacion_11,Miembro_101,11.37181113,4.335334057,108,73.5,0.089,0.469,0.0665,0.239352732,3.4735365,0.45,0.26,0.969190627,1.107974109,7.23E-06,34,1.673615049,2019,1.5,0.55,1,12.243628,0.07
1491,Pozo_264,Yacimiento_12,3629,3500,Formacion_11,Miembro_101,8.910080323,3.396835758,129,45.5,0.117,0.396,0.1045,1.118653187,3.215394,0.45,0.26,1.046030628,1.101175854,7.60E-06,34,1.350491481,2019,1.5,0.55,1,9.59810071,0.11
1492,Pozo_266,Yacimiento_7,753,664,Formacion_6,Miembro_57,2.338268547,1.06727614,89,31.5,0.133,0.511,0.63,1.180792169,2.0486655,0.4,0.12,0.894975874,1.091924982,9.13E-07,35,0.703492158,2019,1.7,0.2,1,2.662428594,0.7
1493,Pozo_266,Yacimiento_7,937,810,Formacion_6,Miembro_57,3.520669512,1.60696964,127,47.25,0.139,0.469,0.45,1.702109439,3.48747525,0.4,0.12,0.824606132,1.092757674,1.68E-06,35,0.634491199,2019,1.7,0.2,1,4.005993935,0.5
1494,Pozo_266,Yacimiento_7,1140,992,Formacion_6,Miembro_57,3.970157301,1.81213324,148,43.5,0.142,0.51,0.405,1.581234959,3.02673,0.4,0.12,0.751840945,1.093755428,2.42E-06,35,0.796440521,2019,1.7,0.2,1,4.516305052,0.45
1495,Pozo_266,Yacimiento_7,1765,1716,Formacion_6,Miembro_55,3.191354419,1.456657504,49,23.25,0.129,0.576,0.27,0.812489585,1.271682,0.4,0.12,0.55882166,1.09742528,3.41E-06,35,1.489932798,2019,1.7,0.2,1,3.628766063,0.3
1496,Pozo_266,Yacimiento_7,2195,2084,Formacion_6,Miembro_55,6.670454147,3.044653087,111,51.375,0.138,0.446,0.09,1.823334322,3.9277215,0.4,0.17,0.416452857,1.103166226,3.88E-06,35,1.146764702,2019,1.7,0.2,1,7.56871672,0.1
1497,Pozo_266,Yacimiento_7,4059,3996,Formacion_11,Miembro_101,1.64945067,0.752873038,63,33.3,0.117,0.568,0.0135,0.543737348,1.6831152,0.45,0.28,0.929259543,1.133173492,3.95E-06,35,0.88422961,2019,1.7,0.2,1,1.843160772,0.015
1498,Pozo_266,Yacimiento_7,3620,3539,Formacion_5,Miembro_101,3.540119907,1.615847552,81,33.25,0.127,0.423,0.036,1.406448006,2.43652675,0.45,0.3,0.853338731,1.130966862,4.36E-06,35,1.244830548,2019,1.7,0.2,1,3.990218014,0.04
1499,Pozo_266,Yacimiento_7,3815,3730,Formacion_5,Miembro_101,5.119525496,2.336749307,85,44.45,0.122,0.437,0.036,1.104303441,3.0530927,0.45,0.3,0.820296568,1.133369608,4.37E-06,35,1.433601208,2019,1.7,0.2,1,5.772135702,0.04
1500,Pozo_267,Yacimiento_7,1182,1092,Formacion_6,Miembro_57,2.645696806,1.537113565,90,45.486,0.127,0.532,0.28,0.889162528,2.703505896,0.43,0.21,2.150505449,1.094133276,2.36E-06,36,0.667095664,2019,1.65,0.2,1,2.645453302,0.28
1501,Pozo_267,Yacimiento_7,1850,1755,Formacion_6,Miembro_55,6.512056904,3.783415765,95,58.711,0.123,0.517,0.25,0.817842073,3.487961799,0.43,0.21,1.561486267,1.100766706,3.27E-06,36,1.242521952,2019,1.65,0.2,1,6.511457549,0.25
1502,Pozo_267,Yacimiento_7,2500,2440,Formacion_5,Miembro_6,4.496697714,2.814915829,60,34.696,0.117,0.571,0.15,0.53803883,1.741496328,0.46,0.24,1.346863709,1.109388694,3.46E-06,34,1.910360356,2019,1.65,0.2,1,4.496283848,0.15
1503,Pozo_267,Yacimiento_7,2730,2640,Formacion_5,Miembro_71,18.24622044,11.42206525,90,59.024,0.124,0.429,0.35,1.230860613,4.179135296,0.46,0.24,1.237076752,1.111901654,3.73E-06,34,3.104853183,2019,1.65,0.2,1,18.24454109,0.35
1504,Pozo_267,Yacimiento_7,3538,3490,Formacion_11,Miembro_101,5.487835473,3.318009787,48,37.934,0.12,0.551,0.12,0.645895605,2.04388392,0.47,0.25,1.620355404,1.082704603,4.46E-06,32,1.956094402,2019,1.65,0.2,1,5.487330385,0.12
1505,Pozo_267,Yacimiento_7,4268,4220,Formacion_11,Miembro_101,5.847473201,3.535450981,48,30.945,0.11,0.548,0.12,0.445281592,1.5385854,0.47,0.25,1.447142859,1.095375358,4.68E-06,32,2.827104158,2019,1.65,0.2,1,5.846935012,0.12
1506,Pozo_267,Yacimiento_7,4170,4030,Formacion_11,Miembro_101,9.170904565,5.544836621,140,42.474,0.11,0.519,0.15,0.496433572,2.24729934,0.47,0.25,1.47797287,1.092855213,4.75E-06,32,2.996575012,2019,1.65,0.2,1,9.170060494,0.15
1507,Pozo_267,Yacimiento_7,3960,3860,Formacion_11,Miembro_101,4.593114901,2.777051219,100,34.234,0.113,0.478,0.09,0.658805783,2.019326724,0.47,0.25,1.521002319,1.089544584,4.84E-06,32,1.776401257,2019,1.65,0.2,1,4.59269216,0.09
1508,Pozo_268,Yacimiento_7,1050,901,Formacion_6,Miembro_57,3.886821308,3.825770241,149,46,0.141,0.5,0.35,1.594748239,3.243,0.4,0.25,1.813028656,1.094390898,2.11E-06,38,1.089266411,2019,1.7548,0.2,1,5.223126827,0.5
1509,Pozo_268,Yacimiento_7,1520,1413,Formacion_6,Miembro_55,5.593399546,5.505542919,107,42,0.139,0.501,0.28,1.491618337,2.913162,0.4,0.25,1.399253892,1.100312859,3.12E-06,38,1.718855131,2019,1.7548,0.2,1,7.509406572,0.4
1510,Pozo_268,Yacimiento_7,2284,2157,Formacion_5,Miembro_6,4.6459999,4.573024266,127,42.375,0.116,0.571,0.175,0.518096884,2.1087495,0.42,0.2,1.338627712,1.104306703,3.50E-06,36,2.026668838,2019,1.7548,0.2,1,6.211845072,0.25
1511,Pozo_268,Yacimiento_7,2600,2469,Formacion_5,Miembro_101,5.564377222,5.476976455,131,72.75,0.132,0.461,0.084,1.403432375,5.176017,0.42,0.2,1.187804282,1.107539127,3.81E-06,36,1.073136757,2019,1.7548,0.2,1,7.378712906,0.12
1512,Pozo_268,Yacimiento_7,2956,2883,Formacion_5,Miembro_13,2.544750724,2.504779824,73,45,0.122,0.397,0.042,1.338043664,3.31047,0.42,0.2,1.037502023,1.11158288,4.09E-06,36,0.852643646,2019,1.7548,0.2,1,3.344005224,0.06
1513,Pozo_268,Yacimiento_7,2722,2653,Formacion_5,Miembro_71,3.225325189,3.174664372,69,47.625,0.13,0.299,0.063,3.119438428,4.34006625,0.42,0.2,1.12403529,1.109136267,4.14E-06,36,0.856811811,2019,1.7548,0.2,1,4.26012982,0.09
1514,Pozo_268,Yacimiento_7,3681,3596,Formacion_11,Miembro_69,1.373628596,0.944882748,85,25.875,0.13,0.519,0.035,1.035342588,1.61796375,0.46,0.22,1.554673782,1.081819545,4.83E-06,34,0.676255693,2019,1.7548,0.2,1,1.776326507,0.05
1515,Pozo_268,Yacimiento_7,4060,3958,Formacion_11,Miembro_69,2.923991011,2.011336011,102,49.125,0.108,0.544,0.035,0.416806775,2.419308,0.46,0.22,1.471721355,1.087864284,4.85E-06,34,0.985852878,2019,1.7548,0.2,1,3.793856654,0.05
1516,Pozo_268,Yacimiento_7,4148,4104,Formacion_11,Miembro_69,1.241706504,0.854137033,44,28.5,0.107,0.437,0.021,0.620003002,1.7168685,0.46,0.22,1.447555624,1.089786194,5.32E-06,34,0.652003162,2019,1.7548,0.2,1,1.581973759,0.03
1517,Pozo_282,Yacimiento_10,2245,2190,Formacion_6,Miembro_57,1.98724572,1.227070579,55,25,0.12,0.538,0.245,0.677487015,1.386,0.42,0.15,1.833738206,1.099528685,3.37E-06,34,0.974338413,2019,1.65,0.25,1,2.680361558,0.35
1518,Pozo_282,Yacimiento_10,3437,3342,Formacion_6,Miembro_56,1.130984192,0.698352203,95,12,0.118,0.436,0.049,0.958022917,0.798624,0.42,0.24,0.964385048,1.120278925,3.98E-06,34,1.142687657,2019,1.65,0.25,1,1.505311368,0.07
1519,Pozo_282,Yacimiento_10,1400,1340,Formacion_15,Miembro_101,3.496075405,2.075173206,60,21.5,0.108,0.54,0.35,0.42300456,1.06812,0.4,0.22,1.012289691,1.16150076,4.26E-06,34,2.17936542,2019,1.65,0.25,1,4.752440104,0.5
1520,Pozo_282,Yacimiento_10,4261,4180,Formacion_10,Miembro_86,4.276625082,2.266806354,81,27.5,0.076,0.581,0.098,0.077856627,0.87571,0.52,0.25,1.45207425,1.094963468,4.55E-06,32,3.301679971,2019,1.65,0.25,1,5.721416436,0.14
1521,Pozo_282,Yacimiento_10,4400,4295,Formacion_10,Miembro_86,5.88950898,3.121708384,105,38.5,0.076,0.572,0.091,0.080325936,1.252328,0.52,0.25,1.425870067,1.097192173,4.62E-06,32,3.213839811,2019,1.65,0.25,1,7.872565511,0.13
1522,Pozo_282,Yacimiento_10,3720,3640,Formacion_11,Miembro_101,1.890824765,1.167533242,80,14.5,0.108,0.506,0.105,0.481760884,0.773604,0.46,0.24,1.604328134,1.083610983,4.67E-06,32,1.840904114,2019,1.65,0.25,1,2.524815495,0.15
1523,Pozo_282,Yacimiento_10,1750,1690,Formacion_15,Miembro_101,5.378715114,3.192655819,60,19.5,0.122,0.501,0.42,0.840186787,1.187121,0.4,0.22,0.862422114,1.17093318,4.97E-06,34,2.90530012,2019,1.65,0.25,1,7.324122615,0.6
1524,Pozo_282,Yacimiento_10,4985,4850,Formacion_10,Miembro_62,1.950020742,1.055113161,135,23.5,0.083,0.42,0.028,0.219539702,1.13129,0.52,0.27,1.272939805,1.112897571,5.34E-06,32,1.435977406,2019,1.65,0.25,1,2.548918196,0.04
1525,Pozo_285,Yacimiento_11,1540,1425,Formacion_0,Miembro_2,9.512978439,4.360011028,115,40.488,0.12,0.511,0.475776,0.750971969,2.37583584,0.43,0.20488,0.926305701,1.164706497,4.98E-06,36.488,2.035301953,2019,,,0,,0.475776
1526,Pozo_285,Yacimiento_11,2017,1955,Formacion_2,Miembro_2,7.908192406,3.624501656,62,16.48,0.112,0.39,0.4310656,0.95169575,1.1259136,0.46,0.2548,0.673304097,1.190869707,6.32E-06,36.488,3.868905178,2019,,,0,,0.4310656
1527,Pozo_285,Yacimiento_11,2150,2065,Formacion_2,Miembro_2,24.57882915,11.26502776,85,49.488,0.103,0.412,0.4032,0.589871483,2.997191232,0.46,0.2548,0.642199595,1.195301524,6.34E-06,36.488,4.534696575,2019,,,0,,0.4032
1528,Pozo_288,Yacimiento_7,900,780,Formacion_6,Miembro_57,0.717175871,0.17944366,120,42.4888,0.112,0.516,0.135,0.543660701,2.30323287,0.43,0.2,2.420107196,1.094543057,1.92E-06,36,0.232915237,2019,1.65,0.3,1,0.925087195,0.15
1529,Pozo_288,Yacimiento_7,2130,1990,Formacion_6,Miembro_55,4.510608132,1.644332801,140,34.435,0.134,0.548,0.297,1.061128649,2.08565908,0.43,0.2,1.361532017,1.10490269,3.72E-06,35.5,1.325211976,2019,1.65,0.3,1,5.885991867,0.33
1530,Pozo_288,Yacimiento_7,2290,2180,Formacion_6,Miembro_55,7.7212161,2.814753249,110,59.5,0.128,0.537,0.252,0.903323564,3.526208,0.43,0.2,1.263246075,1.106509997,3.84E-06,35.5,1.36710075,2019,1.65,0.3,1,10.07561925,0.28
1531,Pozo_288,Yacimiento_7,3530,3400,Formacion_5,Miembro_106,6.596266968,2.404655386,130,66.5,0.106,0.548,0.108,0.37831428,3.186148,0.46,0.18,1.083620752,1.11608033,4.08E-06,35.5,1.421367574,2019,1.65,0.3,1,8.553870864,0.12
1532,Pozo_288,Yacimiento_7,3680,3580,Formacion_5,Miembro_106,5.409639567,1.972072838,100,58.5,0.117,0.518,0.09,0.653772,3.299049,0.46,0.18,1.050677439,1.11733532,4.19E-06,35.5,1.137133767,2019,1.65,0.3,1,7.000129587,0.1
1533,Pozo_288,Yacimiento_7,4100,4025,Formacion_11,Miembro_2,6.045093362,2.203726196,75,38.578,0.088,0.453,0.0855,0.244115524,1.856990608,0.47,0.25,0.990965703,1.106939977,7.32E-06,33.5,2.448529638,2019,1.65,0.3,1,7.808092322,0.095
1534,Pozo_291,Yacimiento_9,1210,1170,Formacion_6,Miembro_101,9.915733195,1.578289251,40,28.488,0.096,0.491,0.83215,0.304718264,1.392037632,0.4,0.315,1.62874832,1.099153545,2.54E-06,37,1.240180183,2019,,,0,,0.83215
1535,Pozo_291,Yacimiento_9,2558,2450,Formacion_5,Miembro_13,8.462102343,1.346914535,108,27,0.092,0.551,0.35155,0.200646361,1.115316,0.46,0.215,1.160209735,1.108394632,3.66E-06,36,1.325431206,2019,,,0,,0.35155
1536,Pozo_291,Yacimiento_9,3177,3030,Formacion_11,Miembro_69,8.433387247,1.342343948,147,61.48,0.091,0.512,0.08455,0.221467625,2.73020384,0.47,0.28488,1.528505754,1.084456429,4.65E-06,34,0.639348613,2019,,,0,,0.08455
1537,Pozo_291,Yacimiento_9,3521,3405,Formacion_11,Miembro_8,5.359976034,0.853148465,116,34,0.092,0.534,0.093272,0.213624948,1.457648,0.47,0.27,1.468356099,1.088796961,4.72E-06,34,0.747182259,2019,,,0,,0.093272
1538,Pozo_291,Yacimiento_9,905.5,845.5,Formacion_6,Miembro_101,3.828801182,0.609431056,60,39,0.098,0.5,1.424,0.321753121,1.911,0.4,0.1648,2.341997447,1.09032072,7.09E-05,37,0.34517158,2019,,,0,,1.424
1539,Pozo_297,Yacimiento_2,1945,1860,Formacion_5,Miembro_90,4.480056358,2.496271737,85,38.48,0.13,0.357,0.32,2.188176564,3.2165432,0.46,0.175,1.548760568,1.104384208,3.57E-06,35.5,0.926179482,2019,,,0,,0.32
1540,Pozo_297,Yacimiento_2,2385,2245,Formacion_5,Miembro_28,5.555439781,3.09547162,140,64.5,0.112,0.404,0.16,0.886879495,4.305504,0.46,0.175,1.398275186,1.107238223,3.88E-06,35.5,0.896859043,2019,,,0,,0.16
1541,Pozo_297,Yacimiento_2,4758,4695,Formacion_10,Miembro_84,5.400103916,3.008919019,63,23.5,0.077,0.574,0.064,0.084489638,0.770847,0.52,0.4784,1.543901332,1.107926871,4.22E-06,31.5,5.400513623,2019,,,0,,0.064
1542,Pozo_297,Yacimiento_2,4910,4842,Formacion_10,Miembro_85,5.839797242,3.253914603,68,34.2,0.09,0.408,0.04,0.332211575,1.822176,0.52,0.4784,1.501879525,1.1114033,4.73E-06,31.5,2.718977353,2019,,,0,,0.04
1543,Pozo_297,Yacimiento_2,2820,2690,Formacion_11,Miembro_2,6.724602702,3.746925111,130,31.5,0.095,0.409,0.076,0.419377659,1.7685675,0.47,0.47,1.065622503,1.106031966,6.73E-06,33.5,2.911209526,2019,,,0,,0.076
1544,Pozo_299,Yacimiento_13,1000,920,Formacion_2,Miembro_101,2.713613301,0.978515088,80,29.5,0.125,0.509,0.5,0.905808803,1.8105625,0.42,0.25,1.133387832,1.076693478,1.96E-06,34,0.573381338,2019,1.3,0.3,1,2.746548363,0.5
1545,Pozo_299,Yacimiento_13,2260,2110,Formacion_5,Miembro_101,6.717374066,2.828096233,150,46,0.113,0.494,0.35,0.616821208,2.630188,0.45,0.19,1.69222629,1.102223366,3.39E-06,34,1.223960464,2019,1.3,0.3,1,6.798902681,0.35
1546,Pozo_299,Yacimiento_13,2370,2300,Formacion_5,Miembro_101,5.094255712,2.144743652,70,26.5,0.124,0.528,0.42,0.812560327,1.550992,0.45,0.19,1.592993518,1.10360937,3.44E-06,34,1.492716307,2019,1.3,0.3,1,5.156084577,0.42
1547,Pozo_299,Yacimiento_13,2490,2430,Formacion_5,Miembro_101,4.716701436,1.985788707,60,24.5,0.099,0.481,0.38,0.363557198,1.2588345,0.45,0.19,1.517097003,1.104774219,3.56E-06,34,1.808745138,2019,1.3,0.3,1,4.773947933,0.38
1548,Pozo_299,Yacimiento_13,2620,2550,Formacion_5,Miembro_101,4.848497237,2.041276343,70,23,0.103,0.496,0.38,0.406994444,1.193976,0.45,0.19,1.446766294,1.105947479,3.60E-06,34,1.925241952,2019,1.3,0.3,1,4.907343336,0.38
1549,Pozo_299,Yacimiento_13,5350,5300,Formacion_10,Miembro_101,6.706362305,2.743747419,50,37.5,0.062,0.526,0.07,0.038781088,1.10205,0.48,0.27,1.263494237,1.095299876,4.68E-06,34,3.544960812,2019,1.3,0.3,1,6.78775727,0.07
1550,Pozo_299,Yacimiento_13,5450,5390,Formacion_10,Miembro_101,11.70858988,4.790288954,60,51,0.09,0.523,0.09,0.202176981,2.18943,0.48,0.27,1.241162857,1.09711337,4.71E-06,34,2.867244094,2019,1.3,0.3,1,11.85069677,0.09
1551,Pozo_299,Yacimiento_13,5250,5200,Formacion_10,Miembro_101,6.577247291,2.690923105,50,38,0.061,0.511,0.07,0.038254059,1.133502,0.48,0.27,1.287846412,1.093393234,4.72E-06,34,3.407099509,2019,1.3,0.3,1,6.65707519,0.07
1552,Pozo_299,Yacimiento_13,5690,5570,Formacion_10,Miembro_101,9.91735877,4.057449671,120,61.5,0.051,0.501,0.055,0.01810095,1.5651135,0.48,0.27,1.194398253,1.10112901,4.82E-06,34,3.94571002,2019,1.3,0.3,1,10.03772552,0.055
1553,Pozo_302,Yacimiento_12,1200,1050,Formacion_15,Miembro_101,4.114760316,1.277576785,150,31.488,0.106,0.636,0.5048,0.280866292,1.214932992,0.42,0.22,1.772967882,1.157099037,3.84E-06,36.5,1.120081497,2019,,,0,,0.5048
1554,Pozo_302,Yacimiento_12,4025,3970,Formacion_5,Miembro_13,11.13392594,3.353258214,55,31,0.105,0.45,0.155,0.538116034,1.79025,0.46,0.245,0.852105817,1.128898731,4.45E-06,35.5,2.099871037,2019,,,0,,0.155
1555,Pozo_302,Yacimiento_12,1700,1520,Formacion_15,Miembro_101,5.644201148,1.752447239,180,30.5,0.104,0.604,0.435,0.286378797,1.256112,0.42,0.215,1.428406541,1.170030303,4.79E-06,36.5,1.51334636,2019,,,0,,0.435
1556,Pozo_302,Yacimiento_12,3285,3208,Formacion_5,Miembro_101,100.3269455,30.2159504,77,32.5,0.1,0.208,1.8,2.032082681,2.574,0.46,0.44,0.75332725,1.141367422,4.80E-06,35.5,20.50139699,2019,,,0,,1.8
1557,Pozo_302,Yacimiento_12,4465,4315,Formacion_11,Miembro_101,15.36710688,4.628185749,150,34,0.094,0.559,0.135,0.214292506,1.409436,0.47,0.3,0.845978787,1.125522748,6.59E-06,33.5,3.668020814,2019,,,0,,0.135
1558,Pozo_302,Yacimiento_12,5265,5205,Formacion_12,Miembro_101,14.41306025,4.340850922,60,19.5,0.07,0.524,0.215,0.066655631,0.64974,0.52,0.4,1.249711934,1.173733522,7.00E-06,33.5,8.379447311,2019,,,0,,0.215
1559,Pozo_304,Yacimiento_12,2850,2760,Formacion_5,Miembro_106,6.923547824,4.707949888,90,27.5,0.091,0.484,0.2185,0.247833179,1.29129,0.46,0.255,1.07311264,1.117725678,4.01E-06,35.5,4.379675582,2019,1.8,0.2,1,7.318807861,0.23
1560,Pozo_304,Yacimiento_12,3240,3150,Formacion_5,Miembro_94,7.190723156,4.889626697,90,20.488,0.116,0.488,0.23256,0.709322201,1.216823296,0.46,0.26,0.948525399,1.122761091,4.19E-06,36,4.546924779,2019,1.8,0.2,1,7.601285111,0.2448
1561,Pozo_304,Yacimiento_12,4290,4170,Formacion_11,Miembro_102,8.365535559,5.334683415,120,37.5,0.092,0.545,0.1045,0.205088581,1.56975,0.47,0.245,0.970358731,1.108642972,6.65E-06,33.5,4.196193889,2019,1.8,0.2,1,8.831673856,0.11
1562,Pozo_304,Yacimiento_12,4060,3920,Formacion_11,Miembro_102,7.446748488,4.748774944,140,36.5,0.092,0.511,0.1045,0.233288153,1.642062,0.47,0.245,1.015094605,1.104576789,6.83E-06,33.5,3.611662584,2019,1.8,0.2,1,7.860863635,0.11
1563,Pozo_304,Yacimiento_12,1750,1670,Formacion_6,Miembro_2,5.674373444,4.672561914,80,23,0.108,0.492,0.38456,0.509568253,1.261872,0.43,0.2448,1.381263938,1.104696278,2.74E-05,36,4.243289441,2019,1.8,0.2,1,5.987306163,0.4048
1564,Pozo_304,Yacimiento_12,1610,1520,Formacion_6,Miembro_2,4.689997179,3.861977435,90,24.488,0.107,0.45,0.285,0.584698041,1.4411188,0.43,0.2448,1.417658121,1.103329994,2.96E-05,36.488,3.242285067,2019,1.8,0.2,1,4.939185221,0.3
1565,Pozo_304,Yacimiento_12,1230,1200,Formacion_6,Miembro_2,4.70907435,3.877686528,30,17.488,0.117,0.475,0.38,0.777496812,1.0742004,0.43,0.24,1.733597059,1.099375574,0.000175876,36.488,4.67154213,2019,1.8,0.2,1,4.892532041,0.4
1566,Pozo_305,Yacimiento_10,4564,4508,Formacion_5,Miembro_71,4.710432808,1.770209165,56,29.5,0.108,0.575,0.104,0.373075628,1.35405,0.42,0.195,1.054890802,1.123154066,3.89E-06,31.5,1.585449005,2019,,,0,,0.104
1567,Pozo_305,Yacimiento_10,2977,2917,Formacion_6,Miembro_101,2.632133314,0.989171633,60,20,0.107,0.511,0.1,0.453434819,1.04646,0.42,0.255,1.101385891,1.117027922,3.92E-06,32.5,1.17942315,2019,,,0,,0.1
1568,Pozo_305,Yacimiento_10,4660,4622,Formacion_5,Miembro_13,1.167116577,0.438609475,38,18.5,0.13,0.342,0.03,2.384331204,1.58249,0.42,0.195,1.036557667,1.123941868,4.41E-06,31.5,0.416410296,2019,,,0,,0.03
1569,Pozo_305,Yacimiento_10,3687,3652,Formacion_14,Miembro_101,3.619953513,1.360400444,35,16.575,0.1,0.517,0.12,0.328917483,0.8005725,0.42,0.255,0.850360791,1.24011084,5.96E-06,32.5,2.326485685,2019,,,0,,0.12
1570,Pozo_305,Yacimiento_10,3952,3840,Formacion_14,Miembro_101,9.870363788,3.709342464,112,47.175,0.1,0.454,0.1,0.426536635,2.575755,0.42,0.255,0.802249093,1.248115854,6.41E-06,32.5,2.072846135,2019,,,0,,0.1
1571,Pozo_306,Yacimiento_2,3520,3448,Formacion_11,Miembro_2,5.61013018,3.457726704,72,16.488,0.078,0.522,0.1048,0.108129275,0.614738592,0.47,0.38488,0.848366039,1.125840054,1.40E-05,34.488,6.563792131,2019,,,0,,0.1048
1572,Pozo_306,Yacimiento_2,3305,3240,Formacion_11,Miembro_2,11.95034182,7.365429089,65,22.488,0.083,0.465,0.2,0.17910419,0.99857964,0.47,0.38488,0.885885546,1.120903597,1.48E-05,34.488,8.164098027,2019,,,0,,0.2
1573,Pozo_306,Yacimiento_2,2927,2860,Formacion_11,Miembro_2,6.54168722,4.031879095,67,24.488,0.08,0.5,0.11,0.131741917,0.97952,0.47,0.38488,0.990578197,1.108823213,1.53E-05,34.488,4.80134495,2019,,,0,,0.11
1574,Pozo_306,Yacimiento_2,2350,2238,Formacion_5,Miembro_94,13.56882317,8.36295785,112,58.48,0.098,0.473,0.264,0.359534438,3.02025808,0.46,0.2348,1.201832782,1.111638368,2.24E-05,36.48,2.915788362,2019,,,0,,0.264
1575,Pozo_306,Yacimiento_2,2160,2130,Formacion_5,Miembro_106,11.20054791,6.903303912,30,21.48,0.113,0.552,0.8248,0.494009204,1.08740352,0.46,0.2248,1.27115842,1.109571536,2.43E-05,36.48,5.707462651,2019,,,0,,0.8248
1576,Pozo_306,Yacimiento_2,2080,1960,Formacion_5,Miembro_106,12.1284697,7.475215765,120,42.488,0.106,0.55,0.415,0.375567906,2.0266776,0.46,0.2348,1.294122389,1.109075609,2.46E-05,36.48,3.601028196,2019,,,0,,0.415
1577,Pozo_307,Yacimiento_13,4519,4380,Formacion_10,Miembro_88,10.56572563,5.24149786,139,30.488,0.034,0.514,0.1148,0.002888345,0.503783712,0.52,0.52488,1.753050296,1.095605193,5.07E-06,32.48,15.91950788,2019,,,0,,0.1148
1578,Pozo_307,Yacimiento_13,4870,4770,Formacion_10,Miembro_62,19.93264012,9.888283511,100,47.488,0.035,0.524,0.1248,0.00315722,0.79115008,0.52,0.52488,1.648374376,1.103490793,5.08E-06,32.48,18.83859752,2019,,,0,,0.1248
1579,Pozo_307,Yacimiento_13,4290,4150,Formacion_10,Miembro_87,13.17357735,6.53499169,140,38.488,0.035,0.48,0.1248,0.003762573,0.7004816,0.52,0.52488,1.826717555,1.090735473,5.14E-06,32.48,14.28515804,2019,,,0,,0.1248
1580,Pozo_307,Yacimiento_13,2260,2182,Formacion_5,Miembro_2,15.64499831,8.022209683,78,43.488,0.115,0.41,0.354,0.967321473,2.9506608,0.46,0.26488,1.166247148,1.113098448,2.08E-05,36.488,3.234849518,2019,,,0,,0.354
1581,Pozo_307,Yacimiento_13,1573,1531,Formacion_7,Miembro_52,7.683058591,4.096308203,42,19.48,0.139,0.4,0.60488,2.339985589,1.624632,0.43,0.2448,1.172542911,1.091856546,3.02E-05,36.488,2.759069689,2019,,,0,,0.60488
1582,Pozo_308,Yacimiento_13,2630,2542,Formacion_5,Miembro_101,13.68970417,5.928466287,88,41.5,0.119,0.56,0.3771824,0.602696432,2.17294,0.46,0.22488,1.099102417,1.110680871,3.68E-06,36,2.860650193,2019,,,0,,0.3771824
1583,Pozo_308,Yacimiento_13,2479,2392,Formacion_5,Miembro_101,11.98844783,5.050555601,87,35.5,0.124,0.471,0.4555824,1.021131432,2.328658,0.46,0.22,1.176415593,1.108458722,3.75E-06,36,2.307082913,2019,,,0,,0.4555824
1584,Pozo_308,Yacimiento_13,2856,2747,Formacion_5,Miembro_95,10.81796738,4.684831324,109,28.5,0.119,0.528,0.39592,0.677964306,1.600788,0.46,0.22,1.028172716,1.112646601,3.82E-06,36,3.063870441,2019,,,0,,0.39592
1585,Pozo_308,Yacimiento_13,3514,3458,Formacion_11,Miembro_101,5.66879435,2.456410005,56,37,0.106,0.515,0.13132,0.428350614,1.90217,0.47,0.24,1.537336155,1.083239046,4.80E-06,34,1.572436293,2019,,,0,,0.13132
1586,Pozo_308,Yacimiento_13,3323,3254,Formacion_11,Miembro_101,6.835086265,2.961789271,69,44,0.125,0.442,0.141904,1.201233853,3.069,0.47,0.24,1.588294804,1.079795886,4.98E-06,34,1.173546605,2019,,,0,,0.141904
